ATENDIMENTO_ANO;ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA1_DESCRICAO;SUBCATEGORIA2_DESCRICAO;SUBCATEGORIA3_DESCRICAO;SUBCATEGORIA4_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
2009;CENTRO CÍVICO;BOSQUE JOĂO PAULO II;SIM;NĂO;EUCLIDES BANDEIRA;0;Proteçăo ao patrimônio;;;;;;;;;;;;;;2009;307;2009-01-05 00:50:00.000;SEGUNDA;00:50:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL MEIO AMBIENTE;SMMA;NORMAL;;
2009;XAXIM;;NĂO;NĂO;DEPUTADO BENEDITO LÚCIO MACHADO;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;308;2009-01-05 01:32:00.000;SEGUNDA;01:32:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;ALTO DA RUA XV;;NĂO;NĂO;JACOB BERTINATO;0;Dano;;;;;;;;;Vandalismo;;;;;2009;309;2009-01-05 02:01:00.000;SEGUNDA;02:01:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;QUADRA 10;0;Averiguaçăo;;;;;;;;;;;;;;2009;310;2009-01-05 02:08:00.000;SEGUNDA;02:08:00;1;;SIGA;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;CLÁVIO MOLINARI;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;311;2009-01-05 02:22:00.000;SEGUNDA;02:22:00;1;;SIGA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CAMPO DE SANTANA;;NĂO;NĂO;LUIZ LEAL DA ROCHA;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;312;2009-01-05 02:38:00.000;SEGUNDA;02:38:00;1;;IMEDIATA;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;CABRAL;0;Vias de fato;;;;;;;;;;;;;;2009;313;2009-01-05 05:00:00.000;SEGUNDA;05:00:00;1;;CCO BARIGUI;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;CIDADE INDUSTRIAL;ESCOLA MUNICIPAL MANSUR GUÉRIOS;SIM;NĂO; VELHA DO BARIGUI;0;Furto;;;;;;;;;Equipamento/patrimônio público;;;;;2009;314;2009-01-05 04:30:00.000;SEGUNDA;04:30:00;1;;G5;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;CENTRO DE EDUCAÇĂO INFANTIL SENHORA DA LUZ (CRECHE);SIM;NĂO; SANTO INÁCIO;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;315;2009-01-05 06:52:00.000;SEGUNDA;06:52:00;1;;SIGA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;indefinido;0;Roubo;;;;;;;;;Equipamento/patrimônio público;;;;;2009;316;2009-01-05 07:39:00.000;SEGUNDA;07:39:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;CAPIBERIBE;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;317;2009-01-05 08:25:00.000;SEGUNDA;08:25:00;1;;CIOSP (190);BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;;NĂO;NĂO;ZACARIAS GOMES DE SOUZA;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;318;2009-01-05 08:00:00.000;SEGUNDA;08:00:00;1;;IMEDIATA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA CÂNDIDA;TERMINAL SANTA CÂNDIDA;SIM;NĂO; PARANÁ;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;319;2009-01-05 09:27:00.000;SEGUNDA;09:27:00;1;;153;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOA VISTA;;NĂO;NĂO;praça colégio benedito;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;320;2009-01-05 10:07:00.000;SEGUNDA;10:07:00;1;;IMEDIATA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PORTĂO;;NĂO;NĂO;PRESIDENTE WENCESLAU BRAZ;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;321;2009-01-05 10:30:00.000;SEGUNDA;10:30:00;1;;156;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;GANCHINHO;;NĂO;NĂO;PELEGRINO AZZOLIN (O PEDREIRO ARTISTA);1;Destelhamento;;;;;;;;;;;;;;2009;322;2009-01-05 10:13:00.000;SEGUNDA;10:13:00;1;;AOS GMS;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;ANDRE DE BARROS;0;Abordagem;;;;;;;;;;;;;;2009;323;2009-01-05 10:30:00.000;SEGUNDA;10:30:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TINGUI;;NĂO;NĂO;NICOLAU SALOMĂO;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;324;2009-01-05 10:37:00.000;SEGUNDA;10:37:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;QUADRA 15;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;325;2009-01-05 10:50:00.000;SEGUNDA;10:50:00;1;;CIOSP (190);PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO CÍVICO;;NĂO;NĂO;CABRAL;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;326;2009-01-05 11:00:00.000;SEGUNDA;11:00:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;CABRAL;0;Extorsăo;;;;;;;;;;;;;;2009;327;2009-01-05 11:30:00.000;SEGUNDA;11:30:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;CENTRO;ESTAÇĂO TUBO PÇ. RUI BARBOSA;SIM;NĂO; RUI BARBOSA;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;328;2009-01-05 11:35:00.000;SEGUNDA;11:35:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;HAUER;CENTRO DE ESPECIALIDADES MÉDICAS VILA HAUER;SIM;NĂO; WALDEMAR KOST;0;Apoio;;;;;;;;;Apoio à SMS;;;;;2009;329;2009-01-05 09:45:00.000;SEGUNDA;09:45:00;1;;FONE;BOQUEIRĂO;SECRETARIA MUNICIPAL DA SAÚDE;SMS;NORMAL;;
2009;FAZENDINHA;RUA DA CIDADANIA FAZENDINHA-PORTĂO;SIM;NĂO; CARLOS KLEMTZ;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;330;2009-01-05 13:09:00.000;SEGUNDA;13:09:00;1;;IMEDIATA;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SACAF;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;MANOEL VALDOMIRO DE MACEDO;0;Trânsito;;;;;;;;;Atropelamento;;;;;2009;331;2009-01-05 12:50:00.000;SEGUNDA;12:50:00;1;;IMEDIATA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;VILA IZABEL;;NĂO;NĂO;PROFESSOR ULISSES VIEIRA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;332;2009-01-05 13:54:00.000;SEGUNDA;13:54:00;1;;153;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;FRANCISCO DE PAULA SOBRINHO;0;Invasăo;;;;;;;;;Invasăo de terreno;;;;;2009;333;2009-01-05 13:47:00.000;SEGUNDA;13:47:00;1;;153;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;;NĂO;NĂO;WALDEMAR PEREIRA DA SILVA;0;Queima a céu aberto;;;;;;;;;;;;;;2009;334;2009-01-05 14:49:00.000;SEGUNDA;14:49:00;1;;153;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;SIM;XV DE NOVEMBRO;0;Escrito ou objeto obsceno (panfletos pornográficos);;;;;;;;;;;;;;2009;335;2009-01-05 14:50:00.000;SEGUNDA;14:50:00;1;;CCO URBS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PORTĂO;;NĂO;NĂO;PRESIDENTE WENCESLAU BRAZ;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;336;2009-01-05 15:17:00.000;SEGUNDA;15:17:00;1;;156;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SACAF;;
2009;SANTA FELICIDADE;;NĂO;NĂO;SATURNINO MIRANDA;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;337;2009-01-05 15:00:00.000;SEGUNDA;15:00:00;1;;À VIATURA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;FRANCISCO BORGES MACHADO;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;338;2009-01-05 15:53:00.000;SEGUNDA;15:53:00;1;;FONE;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA CÂNDIDA;TERMINAL SANTA CÂNDIDA;SIM;NĂO; PARANÁ;0;Agressăo física/verbal;;;;;;;;;;;;;;2009;339;2009-01-05 16:30:00.000;SEGUNDA;16:30:00;1;;153;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO CÍVICO;;NĂO;NĂO;DEPUTADO MÁRIO DE BARROS;0;Atitude suspeita;0;Abordagem;;;;;;;;;;;;2009;340;2009-01-05 16:45:00.000;SEGUNDA;16:45:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;ABRANCHES;;NĂO;NĂO;CLÁVIO MOLINARI;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;341;2009-01-05 17:23:00.000;SEGUNDA;17:23:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;CENTRO CÍVICO;BOSQUE JOĂO PAULO II;SIM;NĂO;EUCLIDES BANDEIRA;0;Abordagem;;;;;;;;;;;;;;2009;342;2009-01-05 16:45:00.000;SEGUNDA;16:45:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL MEIO AMBIENTE;SMMA;CICLO PATRULHA;;
2009;CAJURU;;NĂO;NĂO;CLÁVIO MOLINARI;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;343;2009-01-05 17:38:00.000;SEGUNDA;17:38:00;1;;SIGA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;CLÁVIO MOLINARI;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;344;2009-01-05 17:44:00.000;SEGUNDA;17:44:00;1;;SIGA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;AGÊNCIA DE ATENDIMENTO COHAB-CT - RUA DA CIDADANIA CARMO;SIM;NĂO;MARECHAL FLORIANO PEIXOTO;0;Apoio;;;;;;;;;Apoio ao SIATE;;;;;2009;345;2009-01-05 18:00:00.000;SEGUNDA;18:00:00;1;;IMEDIATA;BOQUEIRĂO;COMPANHIA DE HABITAÇĂO DE CURITIBA;COHAB;NORMAL;;
2009;CABRAL;TERMINAL CABRAL;SIM;NĂO; DOS FUNCIONÁRIOS;0;Averiguaçăo;;;;;;;;;;;;;;2009;346;2009-01-05 19:21:00.000;SEGUNDA;19:21:00;1;;CIOSP (190);MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CAMPINA DO SIQUEIRA;TERMINAL CAMPINA DO SIQUEIRA;SIM;NĂO; PADRE ANCHIETA;0;Substância Ilícita;;;;;;;;;Uso de substância ilícita;;;;;2009;347;2009-01-05 20:30:00.000;SEGUNDA;20:30:00;1;;153;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CENTRO;;NĂO;NĂO;NESTOR DE CASTRO;0;Atitude suspeita;;;;;;;;;;;;;;2009;348;2009-01-05 18:50:00.000;SEGUNDA;18:50:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;ANTENOR JOSÉ TEDESCHI;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;349;2009-01-05 20:45:00.000;SEGUNDA;20:45:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;DAVI XAVIER DA SILVA;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;350;2009-01-05 21:14:00.000;SEGUNDA;21:14:00;1;;SIGA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;FAZENDINHA;TERMINAL FAZENDINHA;SIM;NĂO; CARLOS KLEMTZ;0;Roubo;;;;;;;;;Transeunte;;;;;2009;351;2009-01-05 20:30:00.000;SEGUNDA;20:30:00;1;;AOS GMS;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CAMPO COMPRIDO;;NĂO;NĂO;ROBERT REDZIMSKI;0;Abordagem;;;;;;;;;;;;;;2009;352;2009-01-05 19:45:00.000;SEGUNDA;19:45:00;1;;À VIATURA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;TERMINAL CIC;SIM;NĂO; LÉA MOREIRA DE SOUZA MOURA;0;Abordagem;;;;;;;;;;;;;;2009;353;2009-01-05 20:30:00.000;SEGUNDA;20:30:00;1;;À VIATURA;CIC;URBANIZAÇĂO DE CURITIBA;URBS;PTC (Transporte Coletivo);;
2009;HAUER;;NĂO;NĂO;MARECHAL FLORIANO PEIXOTO;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;354;2009-01-05 22:10:00.000;SEGUNDA;22:10:00;1;;CIOSP (190);BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAMPO COMPRIDO;UNIDADE MUNICIPAL DE SAÚDE 24 HORAS  CAMPO COMPRIDO ;SIM;NĂO; MONSENHOR IVO ZANLORENZI;0;Disparo de arma;;;;;;;;;;;;;;2009;355;2009-01-05 20:30:00.000;SEGUNDA;20:30:00;1;;IMEDIATA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;ADOLFO JOAO HILARIO DA VEIGA;0;Dano;;;;;;;;;Desordem;;;;;2009;356;2009-01-05 22:10:00.000;SEGUNDA;22:10:00;1;;À VIATURA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;CATULO DA PAIXĂO CEARENSE;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;357;2009-01-05 23:55:00.000;SEGUNDA;23:55:00;1;;FONE;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;XAXIM;CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL CRAS VILA SĂO PEDRO;SIM;NĂO; 1 DE MAIO;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;358;2009-01-06 00:01:00.000;TERÇA;00:01:00;1;;SIGA;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CAMPO COMPRIDO;;NĂO;NĂO;PROFESSOR JOĂO FALARZ;0;Dano;;;;;;;;;Pichaçăo;;;;;2009;359;2009-01-06 00:55:00.000;TERÇA;00:55:00;1;;CIOSP (190);SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;UNIDADE DE ATENDIMENTO SAMBAQUI / NOVO HORIZONTE;SIM;NĂO; TIJUCAS DO SUL;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;360;2009-01-06 00:23:00.000;TERÇA;00:23:00;1;;SIGA;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;6 QUADRA 15;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;361;2009-01-06 00:35:00.000;TERÇA;00:35:00;1;;G5;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;;NĂO;NĂO;ANTONIO MOREIRA LOPES;0;Roubo;;;;;;;;;Equipamento/patrimônio público;;;;;2009;362;2009-01-06 10:30:00.000;TERÇA;10:30:00;1;;IMEDIATA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTO INÁCIO;CENTRO MUNICIPAL DE EDUCAÇĂO INFANTIL JARDIM SATURNO;SIM;NĂO; MAJOR NESTOR LUIZ DE OLIVEIRA JÚNIOR;0;Dano;;;;;;;;;Vandalismo;;;;;2009;363;2009-01-06 09:13:00.000;TERÇA;09:13:00;1;;IMEDIATA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;UBERABA;;NĂO;NĂO;MARIA SIMAO CAMPOS;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;364;2009-01-06 12:10:00.000;TERÇA;12:10:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;2644002
2009;CENTRO;;NĂO;NĂO;TOBIAS DE MACEDO;0;Abordagem;;;;;;;;;;;;;;2009;365;2009-01-06 13:30:00.000;TERÇA;13:30:00;1;EVENTOS;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;EVENTOS;;
2009;BOM RETIRO;;NĂO;NĂO;JORNALISTA OCTÁVIO SÉCUNDINO;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;366;2009-01-06 14:40:00.000;TERÇA;14:40:00;1;;CIOSP (190);MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;GUAÍRA;ESCOLA MUNICIPAL ITACELINA BITTENCOURT;SIM;NĂO; SĂO PAULO;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;367;2009-01-06 14:40:00.000;TERÇA;14:40:00;1;;IMEDIATA;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;SALDANHA MARINHO;0;Abordagem;;;;;;;;;;;;;;2009;368;2009-01-06 15:45:00.000;TERÇA;15:45:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;GUARDA DO CENTRO;;
2009;PILARZINHO;;NĂO;NĂO;GUY DE MAUPASSANT;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;369;2009-01-06 17:18:00.000;TERÇA;17:18:00;1;;SIGA;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;GUAÍRA;ESCOLA MUNICIPAL ITACELINA BITTENCOURT;SIM;NĂO; SĂO PAULO;0;Invasăo;0;Furto;;;;;;;Invasăo de equipamento/patrimônio público;Equipamento/patrimônio público;;;;2009;370;2009-01-06 11:40:00.000;TERÇA;11:40:00;1;;G5;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CACHOEIRA;;NĂO;NĂO;ELOHAR SCHEREMETTA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;371;2009-01-06 17:41:00.000;TERÇA;17:41:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;2644903
2009;SANTA FELICIDADE;;NĂO;NĂO;MARCOS MOCELLIN;1;Erosăo;;;;;;;;;;;;;;2009;372;2009-01-06 18:26:00.000;TERÇA;18:26:00;1;;156;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;AUGUSTA;PARQUE PASSAÚNA;SIM;NĂO;EDUARDO SPRADA;0;Pesca em local proibido;;;;;;;;;;;;;;2009;373;2009-01-06 18:51:00.000;TERÇA;18:51:00;1;;IMEDIATA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;CENTRAL DE RESGATE SOCIAL;SIM;NĂO; CONSELHEIRO LAURINDO;0;Ameaça;;;;;;;;;;;;;;2009;374;2009-01-06 18:53:00.000;TERÇA;18:53:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL CRAS XAPINHAL;SIM;NĂO; FRANCISCO JOSÉ LOBO;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;375;2009-01-06 19:10:00.000;TERÇA;19:10:00;1;;SIGA;BAIRRO NOVO;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;SIGA;;
2009;ALTO BOQUEIRĂO;;NĂO;NĂO;DOS PIONEIROS;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;376;2009-01-06 19:21:00.000;TERÇA;19:21:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;NOVO MUNDO;;NĂO;NĂO;BALDUR MAGNUS GRUBBA;0;Dano;;;;;;;;;Vandalismo;;;;;2009;377;2009-01-06 18:52:00.000;TERÇA;18:52:00;1;;AOS GMS;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UMBARÁ;UNIDADE DE ATENDIMENTO MARUPIARA;SIM;NĂO; DEPUTADO PINHEIRO JUNIOR;0;Alarmes;;;;;;;;;Falha na comunicaçăo;;;;;2009;378;2009-01-06 18:30:00.000;TERÇA;18:30:00;1;;SIGA;BAIRRO NOVO;FUNDAÇĂO DE AÇĂO SOCIAL;FAS;SIGA;;
2009;NOVO MUNDO;;NĂO;NĂO;PAULO BETTES;1;Erosăo;;;;;;;;;;;;;;2009;379;2009-01-06 19:45:00.000;TERÇA;19:45:00;1;;156;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;CELESTE TORTATO GABARDO;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;380;2009-01-06 20:09:00.000;TERÇA;20:09:00;1;;156;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;2645127
2009;CAMPO COMPRIDO;TERMINAL CAMPO COMPRIDO;SIM;NĂO; DEPUTADO HEITOR ALENCAR FURTADO;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;381;2009-01-06 21:32:00.000;TERÇA;21:32:00;1;;À VIATURA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;JARDIM BOTÂNICO;;NĂO;NĂO;DOUTOR SALVADOR DE MAIO;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;382;2009-01-06 22:10:00.000;TERÇA;22:10:00;1;;AOS GMS;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
